county,date,ML,Low_90,High_90,Low_50,High_50
Alachua,2020-03-19,3.0,1.01,6.99,2.04,4.45
Alachua,2020-03-20,2.21,0.8200000000000001,4.28,1.58,3.0300000000000002
Alachua,2020-03-21,1.9000000000000001,0.76,3.62,1.3900000000000001,2.59
Alachua,2020-03-22,1.81,0.75,3.38,1.3900000000000001,2.5
Alachua,2020-03-23,1.75,0.74,3.2,1.29,2.32
Alachua,2020-03-24,1.69,0.6900000000000001,3.0100000000000002,1.3,2.2800000000000002
Alachua,2020-03-25,1.6500000000000001,0.71,2.93,1.23,2.16
Alachua,2020-03-26,1.61,0.6900000000000001,2.82,1.26,2.16
Alachua,2020-03-27,1.57,0.7000000000000001,2.7600000000000002,1.18,2.04
Alachua,2020-03-28,1.6,0.7000000000000001,2.72,1.26,2.11
Alachua,2020-03-29,1.57,0.68,2.63,1.23,2.05
Alachua,2020-03-30,1.49,0.66,2.5300000000000002,1.12,1.9000000000000001
Alachua,2020-03-31,1.52,0.6900000000000001,2.54,1.22,2.0
Alachua,2020-04-01,1.49,0.66,2.46,1.2,1.96
Alachua,2020-04-02,1.47,0.67,2.43,1.18,1.92
Alachua,2020-04-03,1.49,0.7000000000000001,2.44,1.21,1.94
Alachua,2020-04-04,1.47,0.7000000000000001,2.4,1.18,1.8900000000000001
Alachua,2020-04-05,1.45,0.68,2.34,1.1300000000000001,1.82
Alachua,2020-04-06,1.43,0.68,2.31,1.1500000000000001,1.83
Alachua,2020-04-07,1.41,0.68,2.2800000000000002,1.1500000000000001,1.82
Alachua,2020-04-08,1.3900000000000001,0.66,2.23,1.08,1.73
Alachua,2020-04-09,1.41,0.7000000000000001,2.2600000000000002,1.16,1.81
Alachua,2020-04-10,1.36,0.65,2.17,1.08,1.71
Alachua,2020-04-11,1.35,0.65,2.15,1.07,1.69
Alachua,2020-04-12,1.34,0.64,2.12,1.1,1.72
Alachua,2020-04-13,1.27,0.59,2.04,1.0,1.6
Alachua,2020-04-14,1.23,0.5700000000000001,2.0100000000000002,1.0,1.6
Alachua,2020-04-15,1.2,0.55,1.98,0.9500000000000001,1.54
Alachua,2020-04-16,1.2,0.52,1.94,0.9500000000000001,1.54
Alachua,2020-04-17,1.2,0.52,1.94,0.9500000000000001,1.54
Alachua,2020-04-18,1.19,0.53,1.95,0.96,1.55
Alachua,2020-04-19,1.22,0.54,1.96,0.98,1.57
Alachua,2020-04-20,1.21,0.55,1.97,0.98,1.57
Alachua,2020-04-21,1.24,0.58,2.0,1.01,1.6
Alachua,2020-04-22,1.23,0.5700000000000001,1.98,0.96,1.54
Alachua,2020-04-23,1.23,0.55,1.95,0.98,1.56
Alachua,2020-04-24,1.2,0.53,1.92,0.97,1.55
Alachua,2020-04-25,1.19,0.54,1.93,0.91,1.48
Alachua,2020-04-26,1.19,0.54,1.93,0.93,1.5
Alachua,2020-04-27,1.19,0.52,1.9000000000000001,0.9400000000000001,1.51
Alachua,2020-04-28,1.16,0.51,1.8900000000000001,0.92,1.49
Alachua,2020-04-29,1.1500000000000001,0.51,1.8900000000000001,0.92,1.49
Alachua,2020-04-30,1.18,0.53,1.9100000000000001,0.9400000000000001,1.51
Alachua,2020-05-01,1.17,0.53,1.9100000000000001,0.9400000000000001,1.51
Alachua,2020-05-02,1.17,0.5,1.87,0.9500000000000001,1.52
Alachua,2020-05-03,1.17,0.51,1.8800000000000001,0.9500000000000001,1.52
Alachua,2020-05-04,1.17,0.52,1.8900000000000001,0.9500000000000001,1.52
Alachua,2020-05-05,1.16,0.52,1.8900000000000001,0.9,1.46
Alachua,2020-05-06,1.16,0.49,1.85,0.91,1.47
Alachua,2020-05-07,1.1300000000000001,0.48,1.84,0.89,1.45
Alachua,2020-05-08,1.1300000000000001,0.48,1.84,0.89,1.45
Alachua,2020-05-09,1.1500000000000001,0.49,1.85,0.91,1.47
Alachua,2020-05-10,1.1500000000000001,0.5,1.86,0.91,1.47
Alachua,2020-05-11,1.12,0.48,1.84,0.89,1.45
Alachua,2020-05-12,1.12,0.48,1.84,0.89,1.45
Alachua,2020-05-13,1.1,0.45,1.81,0.86,1.42
Alachua,2020-05-14,1.1,0.44,1.8,0.86,1.42
Alachua,2020-05-15,1.07,0.41000000000000003,1.77,0.8200000000000001,1.3800000000000001
Alachua,2020-05-16,1.07,0.42,1.79,0.81,1.37
Alachua,2020-05-17,1.07,0.41000000000000003,1.78,0.85,1.42
Alachua,2020-05-18,1.07,0.42,1.8,0.84,1.41
Alachua,2020-05-19,1.09,0.42,1.8,0.85,1.42
Alachua,2020-05-20,1.12,0.46,1.85,0.87,1.44
Alachua,2020-05-21,1.12,0.46,1.85,0.87,1.44
Alachua,2020-05-22,1.11,0.46,1.85,0.87,1.44
Alachua,2020-05-23,1.11,0.46,1.85,0.87,1.44
Alachua,2020-05-24,1.11,0.46,1.85,0.87,1.44
Alachua,2020-05-25,1.11,0.42,1.8,0.87,1.44
Alachua,2020-05-26,1.08,0.4,1.78,0.84,1.41
Alachua,2020-05-27,1.08,0.42,1.81,0.8300000000000001,1.4000000000000001
Alachua,2020-05-28,1.08,0.42,1.81,0.8300000000000001,1.4000000000000001
Alachua,2020-05-29,1.05,0.39,1.78,0.79,1.36
Alachua,2020-05-30,1.05,0.36,1.75,0.8300000000000001,1.41
Alachua,2020-05-31,1.05,0.38,1.78,0.8200000000000001,1.4000000000000001
Alachua,2020-06-01,1.05,0.36,1.76,0.81,1.3900000000000001
Alachua,2020-06-02,1.05,0.38,1.79,0.8,1.3800000000000001
Alachua,2020-06-03,1.05,0.36,1.77,0.79,1.37
Alachua,2020-06-04,1.08,0.4,1.82,0.8,1.3800000000000001
Alachua,2020-06-05,1.08,0.4,1.82,0.85,1.44
Alachua,2020-06-06,1.08,0.39,1.81,0.85,1.44
Alachua,2020-06-07,1.1,0.4,1.82,0.87,1.46
Alachua,2020-06-08,1.18,0.48,1.9000000000000001,0.9500000000000001,1.54
Alachua,2020-06-09,1.36,0.68,2.09,1.11,1.69
Alachua,2020-06-10,1.46,0.8,2.18,1.24,1.81
Alachua,2020-06-11,1.5,0.86,2.2,1.26,1.81
Alachua,2020-06-12,1.51,0.89,2.19,1.25,1.78
Alachua,2020-06-13,1.47,0.87,2.13,1.26,1.78
Alachua,2020-06-14,1.42,0.81,2.0300000000000002,1.17,1.67
Alachua,2020-06-15,1.34,0.76,1.96,1.11,1.6
Alachua,2020-06-16,1.27,0.7000000000000001,1.8800000000000001,1.08,1.57
Alachua,2020-06-17,1.31,0.74,1.9000000000000001,1.11,1.59
Alachua,2020-06-18,1.3800000000000001,0.8200000000000001,1.96,1.18,1.6500000000000001
Alachua,2020-06-19,1.4000000000000001,0.87,1.99,1.21,1.67
Alachua,2020-06-20,1.41,0.88,1.97,1.22,1.67
Alachua,2020-06-21,1.43,0.9,1.96,1.25,1.69
Alachua,2020-06-22,1.44,0.9400000000000001,1.98,1.27,1.7
Alachua,2020-06-23,1.49,1.0,2.0100000000000002,1.33,1.75
Alachua,2020-06-24,1.55,1.08,2.06,1.36,1.76
Alachua,2020-06-25,1.61,1.1300000000000001,2.07,1.45,1.84
Alachua,2020-06-26,1.6,1.16,2.07,1.46,1.84
Alachua,2020-06-27,1.57,1.1400000000000001,2.02,1.4000000000000001,1.76
Alachua,2020-06-28,1.49,1.07,1.92,1.34,1.69
Alachua,2020-06-29,1.46,1.06,1.8900000000000001,1.3,1.6400000000000001
Alachua,2020-06-30,1.41,1.02,1.83,1.29,1.6300000000000001
Alachua,2020-07-01,1.3900000000000001,1.01,1.81,1.26,1.59
Alachua,2020-07-02,1.3800000000000001,1.0,1.78,1.23,1.55
Alachua,2020-07-03,1.3800000000000001,1.02,1.79,1.26,1.58
Alachua,2020-07-04,1.37,1.0,1.75,1.24,1.55
Alachua,2020-07-05,1.36,1.01,1.75,1.25,1.56
Alachua,2020-07-06,1.32,0.97,1.7,1.19,1.49
Alachua,2020-07-07,1.31,0.97,1.69,1.2,1.5
Alachua,2020-07-08,1.29,0.9500000000000001,1.6600000000000001,1.16,1.45
Alachua,2020-07-09,1.27,0.92,1.62,1.1500000000000001,1.44
Alachua,2020-07-10,1.25,0.93,1.6300000000000001,1.1500000000000001,1.44
Alachua,2020-07-11,1.24,0.91,1.6,1.1400000000000001,1.43
Alachua,2020-07-12,1.2,0.86,1.54,1.07,1.35
Alachua,2020-07-13,1.18,0.85,1.53,1.06,1.34
Alachua,2020-07-14,1.1500000000000001,0.8200000000000001,1.5,1.03,1.31
Alachua,2020-07-15,1.1400000000000001,0.8200000000000001,1.5,1.03,1.31
Alachua,2020-07-16,1.1500000000000001,0.81,1.48,1.04,1.32
Alachua,2020-07-17,1.1300000000000001,0.8,1.47,1.02,1.3
Alachua,2020-07-18,1.11,0.78,1.45,1.0,1.28
Alachua,2020-07-19,1.11,0.78,1.45,1.0,1.28
Alachua,2020-07-20,1.1,0.78,1.45,0.99,1.27
Alachua,2020-07-21,1.11,0.79,1.46,1.01,1.29
Alachua,2020-07-22,1.11,0.79,1.46,1.01,1.29
Alachua,2020-07-23,1.11,0.79,1.46,1.01,1.29
Alachua,2020-07-24,1.1,0.78,1.45,1.0,1.28
Alachua,2020-07-25,1.12,0.79,1.45,1.02,1.3
Alachua,2020-07-26,1.11,0.78,1.44,0.97,1.24
Alachua,2020-07-27,1.1,0.79,1.45,0.98,1.25
Alachua,2020-07-28,1.09,0.78,1.44,0.97,1.24
Alachua,2020-07-29,1.09,0.78,1.44,0.97,1.24
Alachua,2020-07-30,1.07,0.76,1.42,0.9500000000000001,1.22
Alachua,2020-07-31,1.08,0.77,1.43,0.97,1.24
Alachua,2020-08-01,1.05,0.74,1.4000000000000001,0.9400000000000001,1.21
Alachua,2020-08-02,1.04,0.73,1.3900000000000001,0.93,1.2
Alachua,2020-08-03,1.03,0.72,1.3800000000000001,0.91,1.18
Alachua,2020-08-04,1.01,0.7000000000000001,1.36,0.9,1.17
Alachua,2020-08-05,1.02,0.71,1.37,0.9,1.17
Alachua,2020-08-06,1.01,0.6900000000000001,1.35,0.88,1.1500000000000001
Alachua,2020-08-07,0.97,0.65,1.31,0.84,1.11
Alachua,2020-08-08,0.98,0.64,1.3,0.88,1.16
Alachua,2020-08-09,0.97,0.66,1.33,0.87,1.1500000000000001
Alachua,2020-08-10,0.97,0.65,1.32,0.87,1.1500000000000001
Alachua,2020-08-11,1.0,0.68,1.35,0.89,1.17
Alachua,2020-08-12,1.0,0.67,1.34,0.89,1.17
Alachua,2020-08-13,1.03,0.7000000000000001,1.37,0.92,1.2
Alachua,2020-08-14,1.04,0.72,1.3900000000000001,0.93,1.21
Alachua,2020-08-15,1.01,0.6900000000000001,1.36,0.91,1.19
Alachua,2020-08-16,0.98,0.66,1.33,0.88,1.16
Alachua,2020-08-17,0.9500000000000001,0.63,1.3,0.85,1.1300000000000001
Alachua,2020-08-18,0.92,0.6,1.28,0.81,1.09
Alachua,2020-08-19,0.92,0.59,1.27,0.8,1.08
Alachua,2020-08-20,0.89,0.55,1.23,0.76,1.04
Alachua,2020-08-21,0.89,0.56,1.25,0.79,1.08
Alachua,2020-08-22,0.89,0.54,1.23,0.78,1.07
Alachua,2020-08-23,0.87,0.54,1.24,0.76,1.05
Alachua,2020-08-24,0.85,0.52,1.23,0.73,1.02
Alachua,2020-08-25,0.84,0.49,1.2,0.6900000000000001,0.98
Alachua,2020-08-26,0.84,0.5,1.22,0.73,1.03
Alachua,2020-08-27,0.85,0.51,1.24,0.73,1.03
Alachua,2020-08-28,0.8300000000000001,0.48,1.21,0.7000000000000001,1.0
Alachua,2020-08-29,0.84,0.49,1.23,0.73,1.04
Alachua,2020-08-30,0.87,0.5,1.24,0.75,1.06
Alachua,2020-08-31,0.88,0.53,1.28,0.76,1.07
Alachua,2020-09-01,0.91,0.55,1.3,0.78,1.09
Alachua,2020-09-02,0.97,0.6,1.35,0.84,1.1500000000000001
Alachua,2020-09-03,1.03,0.68,1.43,0.91,1.22
Alachua,2020-09-04,1.08,0.71,1.45,0.97,1.28
Alachua,2020-09-05,1.11,0.76,1.5,1.0,1.31
Alachua,2020-09-06,1.1400000000000001,0.79,1.52,1.01,1.31
Alachua,2020-09-07,1.17,0.8300000000000001,1.55,1.06,1.36
Alachua,2020-09-08,1.2,0.86,1.57,1.07,1.36
Alachua,2020-09-09,1.29,0.96,1.6600000000000001,1.18,1.47
Alachua,2020-09-10,1.35,1.02,1.7,1.23,1.51
Alachua,2020-09-11,1.41,1.08,1.74,1.31,1.59
Alachua,2020-09-12,1.4000000000000001,1.1,1.75,1.3,1.57
Alachua,2020-09-13,1.4000000000000001,1.1,1.73,1.29,1.55
Alachua,2020-09-14,1.4000000000000001,1.11,1.73,1.31,1.57
Alachua,2020-09-15,1.3800000000000001,1.09,1.69,1.28,1.53
Alachua,2020-09-16,1.34,1.06,1.6500000000000001,1.22,1.46
Alachua,2020-09-17,1.31,1.03,1.61,1.21,1.45
Alachua,2020-09-18,1.25,0.96,1.53,1.16,1.4000000000000001
Alachua,2020-09-19,1.19,0.92,1.49,1.11,1.35
Alachua,2020-09-20,1.11,0.84,1.41,1.03,1.27
Alachua,2020-09-21,1.05,0.78,1.35,0.96,1.2
Alachua,2020-09-22,0.98,0.71,1.28,0.9,1.1400000000000001
Alachua,2020-09-23,0.9500000000000001,0.68,1.26,0.86,1.1
Alachua,2020-09-24,0.93,0.65,1.23,0.8300000000000001,1.07
Alachua,2020-09-25,0.92,0.64,1.23,0.81,1.05
Alachua,2020-09-26,0.9,0.61,1.2,0.8200000000000001,1.07
Alachua,2020-09-27,0.88,0.6,1.2,0.79,1.04
Alachua,2020-09-28,0.84,0.56,1.17,0.74,0.99
Alachua,2020-09-29,0.84,0.54,1.1500000000000001,0.72,0.97
Alachua,2020-09-30,0.8300000000000001,0.54,1.16,0.74,1.0
Alachua,2020-10-01,0.85,0.55,1.18,0.74,1.0
Alachua,2020-10-02,0.8300000000000001,0.52,1.1500000000000001,0.72,0.98
Alachua,2020-10-03,0.8200000000000001,0.51,1.1500000000000001,0.73,1.0
Alachua,2020-10-04,0.79,0.49,1.1400000000000001,0.6900000000000001,0.96
Alachua,2020-10-05,0.81,0.5,1.16,0.6900000000000001,0.96
Alachua,2020-10-06,0.8200000000000001,0.49,1.1500000000000001,0.68,0.9500000000000001
Alachua,2020-10-07,0.81,0.49,1.16,0.7000000000000001,0.98
Alachua,2020-10-08,0.86,0.52,1.19,0.75,1.03
Alachua,2020-10-09,0.89,0.5700000000000001,1.25,0.78,1.06
Alachua,2020-10-10,0.92,0.59,1.27,0.8,1.08
Alachua,2020-10-11,0.96,0.63,1.31,0.84,1.12
Alachua,2020-10-12,0.9400000000000001,0.62,1.3,0.8200000000000001,1.1
Alachua,2020-10-13,0.97,0.65,1.33,0.86,1.1400000000000001
Alachua,2020-10-14,1.04,0.72,1.4000000000000001,0.93,1.21
Alachua,2020-10-15,1.01,0.68,1.35,0.9,1.18
Alachua,2020-10-16,1.0,0.68,1.35,0.9,1.18
Alachua,2020-10-17,1.0,0.68,1.35,0.9,1.18
Alachua,2020-10-18,0.97,0.65,1.32,0.87,1.1500000000000001
Alachua,2020-10-19,1.03,0.72,1.3900000000000001,0.93,1.21
Alachua,2020-10-20,1.03,0.7000000000000001,1.36,0.89,1.16
Alachua,2020-10-21,1.05,0.73,1.3900000000000001,0.93,1.2
Alachua,2020-10-22,1.08,0.77,1.43,0.96,1.23
Alachua,2020-10-23,1.08,0.76,1.41,0.97,1.24
Alachua,2020-10-24,1.06,0.76,1.41,0.96,1.23
Alachua,2020-10-25,1.07,0.77,1.42,0.97,1.24
Alachua,2020-10-26,1.01,0.6900000000000001,1.33,0.91,1.18
Alachua,2020-10-27,1.04,0.73,1.37,0.9500000000000001,1.22
Alachua,2020-10-28,1.04,0.73,1.37,0.9500000000000001,1.22
Alachua,2020-10-29,1.08,0.78,1.42,0.9500000000000001,1.21
Alachua,2020-10-30,1.07,0.77,1.41,0.9500000000000001,1.21
Alachua,2020-10-31,1.05,0.74,1.37,0.9400000000000001,1.2
Alachua,2020-11-01,1.02,0.72,1.35,0.91,1.17
Alachua,2020-11-02,1.01,0.7000000000000001,1.33,0.9,1.16
Alachua,2020-11-03,0.9500000000000001,0.64,1.27,0.84,1.1
Alachua,2020-11-04,0.9400000000000001,0.64,1.28,0.81,1.07
Alachua,2020-11-05,0.89,0.58,1.22,0.79,1.06
Alachua,2020-11-06,0.93,0.63,1.28,0.8300000000000001,1.1
Alachua,2020-11-07,0.9400000000000001,0.63,1.28,0.84,1.11
Alachua,2020-11-08,0.97,0.66,1.31,0.87,1.1400000000000001
Alachua,2020-11-09,1.01,0.7000000000000001,1.35,0.9,1.17
Alachua,2020-11-10,1.04,0.73,1.3800000000000001,0.9400000000000001,1.21
Alachua,2020-11-11,1.03,0.73,1.3800000000000001,0.93,1.2
Alachua,2020-11-12,1.04,0.73,1.3800000000000001,0.9400000000000001,1.21
Alachua,2020-11-13,0.98,0.66,1.3,0.88,1.1500000000000001
Alachua,2020-11-14,0.9500000000000001,0.65,1.3,0.85,1.12
Alachua,2020-11-15,0.96,0.66,1.31,0.86,1.1300000000000001
Alachua,2020-11-16,0.99,0.68,1.33,0.89,1.16
Alachua,2020-11-17,1.01,0.7000000000000001,1.35,0.91,1.18
Alachua,2020-11-18,1.06,0.75,1.4000000000000001,0.96,1.23
Alachua,2020-11-19,1.05,0.72,1.36,0.9500000000000001,1.22
Alachua,2020-11-20,1.03,0.72,1.36,0.9400000000000001,1.21
Alachua,2020-11-21,1.03,0.72,1.36,0.93,1.2
Alachua,2020-11-22,0.98,0.67,1.31,0.88,1.1500000000000001
Alachua,2020-11-23,0.91,0.6,1.24,0.8200000000000001,1.09
Alachua,2020-11-24,0.96,0.65,1.3,0.85,1.12
Alachua,2020-11-25,0.9500000000000001,0.64,1.29,0.84,1.11
Alachua,2020-11-26,0.9400000000000001,0.63,1.28,0.84,1.11
Alachua,2020-11-27,0.9500000000000001,0.63,1.28,0.84,1.11
Alachua,2020-11-28,0.93,0.62,1.28,0.81,1.08
Alachua,2020-11-29,0.9400000000000001,0.63,1.29,0.8200000000000001,1.09
Alachua,2020-11-30,0.99,0.68,1.34,0.87,1.1400000000000001
Alachua,2020-12-01,0.96,0.64,1.3,0.8300000000000001,1.1
Alachua,2020-12-02,1.01,0.6900000000000001,1.35,0.89,1.16
Alachua,2020-12-03,1.04,0.73,1.3900000000000001,0.92,1.19
Alachua,2020-12-04,1.07,0.77,1.43,0.96,1.23
Alachua,2020-12-05,1.09,0.77,1.42,0.98,1.25
Alachua,2020-12-06,1.06,0.76,1.41,0.96,1.23
Alachua,2020-12-07,1.08,0.76,1.4000000000000001,0.98,1.25
Alachua,2020-12-08,1.09,0.78,1.42,0.99,1.26
Alachua,2020-12-09,1.07,0.77,1.41,0.9500000000000001,1.21
Alachua,2020-12-10,1.07,0.76,1.3900000000000001,0.96,1.22
Alachua,2020-12-11,1.06,0.75,1.3800000000000001,0.9500000000000001,1.21
Alachua,2020-12-12,1.05,0.75,1.3800000000000001,0.9500000000000001,1.21
Alachua,2020-12-13,1.05,0.75,1.3800000000000001,0.9400000000000001,1.2
Alachua,2020-12-14,1.06,0.76,1.3900000000000001,0.9500000000000001,1.21
Alachua,2020-12-15,1.08,0.79,1.42,0.98,1.24
Alachua,2020-12-16,1.1,0.8,1.42,1.01,1.27
Alachua,2020-12-17,1.1,0.81,1.43,1.01,1.27
Alachua,2020-12-18,1.11,0.8200000000000001,1.44,1.02,1.28
Alachua,2020-12-19,1.09,0.79,1.4000000000000001,0.97,1.22
Alachua,2020-12-20,1.07,0.78,1.3900000000000001,0.96,1.21
Alachua,2020-12-21,1.03,0.74,1.35,0.92,1.17
Alachua,2020-12-22,0.97,0.68,1.29,0.86,1.11
Alachua,2020-12-23,0.99,0.7000000000000001,1.31,0.88,1.1300000000000001
Alachua,2020-12-24,0.99,0.6900000000000001,1.3,0.87,1.12
Alachua,2020-12-25,0.96,0.67,1.29,0.87,1.1300000000000001
Alachua,2020-12-26,0.96,0.67,1.29,0.87,1.1300000000000001
Alachua,2020-12-27,0.97,0.67,1.29,0.87,1.1300000000000001
Alachua,2020-12-28,1.02,0.72,1.34,0.92,1.18
Alachua,2020-12-29,1.03,0.73,1.35,0.93,1.19
Alachua,2020-12-30,1.1300000000000001,0.84,1.46,1.04,1.3
Alachua,2020-12-31,1.19,0.89,1.5,1.07,1.32
Alachua,2021-01-01,1.22,0.92,1.52,1.12,1.37
Alachua,2021-01-02,1.23,0.93,1.52,1.1400000000000001,1.3900000000000001
Alachua,2021-01-03,1.26,0.98,1.57,1.1500000000000001,1.3900000000000001
Alachua,2021-01-04,1.24,0.97,1.55,1.1400000000000001,1.3800000000000001
Alachua,2021-01-05,1.32,1.05,1.62,1.24,1.48
Alachua,2021-01-06,1.24,0.97,1.53,1.1400000000000001,1.37
Alachua,2021-01-07,1.27,1.0,1.55,1.18,1.41
Alachua,2021-01-08,1.24,0.99,1.54,1.16,1.3900000000000001
Alachua,2021-01-09,1.2,0.9400000000000001,1.48,1.1,1.32
Alachua,2021-01-10,1.17,0.92,1.46,1.07,1.29
Alachua,2021-01-11,1.1400000000000001,0.88,1.41,1.05,1.27
Alachua,2021-01-12,1.12,0.86,1.3900000000000001,1.03,1.25
Alachua,2021-01-13,1.11,0.85,1.3800000000000001,1.02,1.24
Alachua,2021-01-14,1.08,0.8300000000000001,1.36,1.0,1.22
Alachua,2021-01-15,1.05,0.8,1.33,0.97,1.19
Alachua,2021-01-16,1.01,0.76,1.29,0.93,1.1500000000000001
Alachua,2021-01-17,0.96,0.7000000000000001,1.23,0.87,1.09
Alachua,2021-01-18,0.93,0.68,1.22,0.8300000000000001,1.05
Alachua,2021-01-19,0.91,0.64,1.18,0.8300000000000001,1.06
Alachua,2021-01-20,0.93,0.68,1.23,0.85,1.08
Alachua,2021-01-21,0.96,0.7000000000000001,1.25,0.87,1.1
Alachua,2021-01-22,0.96,0.6900000000000001,1.24,0.87,1.1
Alachua,2021-01-23,0.96,0.6900000000000001,1.24,0.87,1.1
Alachua,2021-01-24,0.9500000000000001,0.6900000000000001,1.25,0.86,1.09
Alachua,2021-01-25,0.96,0.6900000000000001,1.25,0.86,1.09
Alachua,2021-01-26,0.96,0.6900000000000001,1.25,0.86,1.09
Alachua,2021-01-27,0.99,0.72,1.28,0.89,1.12
Alachua,2021-01-28,0.98,0.72,1.28,0.88,1.11
Alachua,2021-01-29,0.97,0.7000000000000001,1.26,0.87,1.1
Alachua,2021-01-30,0.9500000000000001,0.68,1.24,0.85,1.08
Alachua,2021-01-31,0.92,0.64,1.2,0.81,1.04
Alachua,2021-02-01,0.9,0.63,1.2,0.8200000000000001,1.06
Alachua,2021-02-02,0.9,0.63,1.2,0.8200000000000001,1.06
Alachua,2021-02-03,0.88,0.6,1.17,0.79,1.03
Alachua,2021-02-04,0.88,0.61,1.19,0.79,1.03
Alachua,2021-02-05,0.89,0.61,1.19,0.79,1.03
Alachua,2021-02-06,0.86,0.5700000000000001,1.1500000000000001,0.75,0.99
Alachua,2021-02-07,0.8200000000000001,0.54,1.1300000000000001,0.71,0.9500000000000001
Alachua,2021-02-08,0.8,0.5,1.09,0.71,0.96
Alachua,2021-02-09,0.76,0.47000000000000003,1.07,0.67,0.92
Alachua,2021-02-10,0.76,0.47000000000000003,1.08,0.65,0.9
Alachua,2021-02-11,0.76,0.47000000000000003,1.09,0.67,0.93
Alachua,2021-02-12,0.76,0.45,1.07,0.66,0.92
Alachua,2021-02-13,0.74,0.44,1.07,0.63,0.89
Alachua,2021-02-14,0.74,0.44,1.08,0.61,0.87
Alachua,2021-02-15,0.73,0.43,1.08,0.63,0.9
Alachua,2021-02-16,0.75,0.43,1.08,0.64,0.91
Alachua,2021-02-17,0.75,0.44,1.1,0.63,0.9
Alachua,2021-02-18,0.76,0.44,1.11,0.66,0.9400000000000001
Alachua,2021-02-19,0.75,0.42,1.09,0.64,0.92
Alachua,2021-02-20,0.74,0.41000000000000003,1.09,0.62,0.9
Alachua,2021-02-21,0.71,0.39,1.08,0.58,0.86
Alachua,2021-02-22,0.72,0.39,1.09,0.61,0.9
Alachua,2021-02-23,0.7000000000000001,0.36,1.06,0.58,0.87
Alachua,2021-02-24,0.7000000000000001,0.36,1.07,0.56,0.85
Alachua,2021-02-25,0.71,0.37,1.09,0.6,0.9
Alachua,2021-02-26,0.71,0.37,1.1,0.59,0.89
Alachua,2021-02-27,0.72,0.35000000000000003,1.08,0.5700000000000001,0.87
Alachua,2021-02-28,0.74,0.38,1.12,0.63,0.9400000000000001
Alachua,2021-03-01,0.76,0.41000000000000003,1.16,0.64,0.9500000000000001
Alachua,2021-03-02,0.79,0.43,1.18,0.66,0.97
Alachua,2021-03-03,0.8200000000000001,0.44,1.19,0.68,0.99
Alachua,2021-03-04,0.8200000000000001,0.46,1.22,0.68,0.99
Alachua,2021-03-05,0.81,0.45,1.21,0.66,0.97
Alachua,2021-03-06,0.8,0.43,1.19,0.6900000000000001,1.01
Alachua,2021-03-07,0.79,0.43,1.2,0.67,0.99
Alachua,2021-03-08,0.78,0.41000000000000003,1.18,0.66,0.98
Alachua,2021-03-09,0.79,0.4,1.17,0.66,0.98
Alachua,2021-03-10,0.81,0.43,1.21,0.67,0.99
Alachua,2021-03-11,0.8300000000000001,0.45,1.23,0.68,1.0
Alachua,2021-03-12,0.8200000000000001,0.43,1.21,0.66,0.98
Alachua,2021-03-13,0.81,0.43,1.22,0.6900000000000001,1.02
Alachua,2021-03-14,0.78,0.4,1.19,0.66,0.99
Alachua,2021-03-15,0.78,0.4,1.2,0.65,0.98
Alachua,2021-03-16,0.8,0.41000000000000003,1.21,0.66,0.99
Alachua,2021-03-17,0.8300000000000001,0.45,1.26,0.67,1.0
Alachua,2021-03-18,0.85,0.46,1.27,0.68,1.01
Alachua,2021-03-19,0.86,0.47000000000000003,1.28,0.74,1.08
Alachua,2021-03-20,0.87,0.47000000000000003,1.28,0.75,1.09
Alachua,2021-03-21,0.87,0.48,1.29,0.75,1.09
Alachua,2021-03-22,0.88,0.48,1.29,0.75,1.09
Alachua,2021-03-23,0.89,0.49,1.3,0.77,1.11
Alachua,2021-03-24,0.92,0.52,1.33,0.8,1.1400000000000001
Alachua,2021-03-25,0.9500000000000001,0.55,1.36,0.8300000000000001,1.17
Alachua,2021-03-26,0.9400000000000001,0.56,1.37,0.77,1.1
Alachua,2021-03-27,0.96,0.58,1.3900000000000001,0.81,1.1400000000000001
Alachua,2021-03-28,0.97,0.56,1.36,0.8200000000000001,1.1500000000000001
Alachua,2021-03-29,0.98,0.59,1.3900000000000001,0.84,1.17
Alachua,2021-03-30,1.0,0.62,1.42,0.87,1.2
Alachua,2021-03-31,1.03,0.63,1.42,0.9,1.23
Alachua,2021-04-01,1.04,0.66,1.45,0.92,1.25
Alachua,2021-04-02,1.05,0.66,1.44,0.89,1.21
Alachua,2021-04-03,1.01,0.64,1.42,0.87,1.19
Alachua,2021-04-04,0.98,0.61,1.3900000000000001,0.85,1.17
Alachua,2021-04-05,0.97,0.6,1.3800000000000001,0.8300000000000001,1.1500000000000001
Alachua,2021-04-06,0.96,0.59,1.37,0.8300000000000001,1.1500000000000001
Alachua,2021-04-07,0.98,0.62,1.4000000000000001,0.85,1.17
Alachua,2021-04-08,1.0,0.61,1.3800000000000001,0.87,1.19
Alachua,2021-04-09,0.99,0.61,1.3800000000000001,0.86,1.18
Alachua,2021-04-10,0.99,0.62,1.3900000000000001,0.87,1.19
Alachua,2021-04-11,0.99,0.62,1.3900000000000001,0.87,1.19
Alachua,2021-04-12,0.97,0.6,1.37,0.85,1.17
Alachua,2021-04-13,0.97,0.6,1.37,0.85,1.17
Alachua,2021-04-14,0.97,0.6,1.37,0.85,1.17
